,question,label,Verbes conjugués à la troisième personne du présent indicatif,Déterminants possessifs,Mots interrogatifs,Nombre de mots,Nombre de lettres,Moyenne du nombre de lettres par mots,Pronoms interogatifs,Adverbes interogatifs,Noms au pluriel,Nombres cardinaux,Verbes transitifs,M_mots,Interjections,Lieux,Lieux uniques,Détails,Détails uniques,Organisations,Organisations uniques,Personnes,Personnes uniques,SD_mots,M_adjectifs,M_prépositions,M_adverbes,M_déterminants,M_noms,M_noms propres,M_verbes,SD_adjectifs,SD_prépositions,SD_adverbes,SD_déterminants,SD_noms,SD_noms propres,SD_verbes
788,Comment la cité d'Athènes est-elle unifiée ?,1.0,0,0,1,8,38,4.75,0,1,0,0,0,4978.5962500000005,0,1,1,0,0,0,0,0,0,8839.196143501877,0.0,25220.86,922.93,13652.76,32.22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
789,Qu'est-ce que la reconnaissance officielle du christianisme ?,1.0,0,0,0,10,54,5.4,1,0,0,0,0,37003.55699999998,0,0,0,0,0,0,0,0,0,98346.27068096658,85.44,25220.86,,13652.76,16.335,,,0.0,0.0,,0.0,14.225,,
790,Qu'est-ce qu'une eschatologie ?,1.0,0,0,0,7,28,4.0,1,0,0,0,0,57188.57666666663,0,0,0,0,0,0,0,0,0,122551.30541413708,,,0.0,12087.62,0.0,,,,,0.0,0.0,0.0,,
791,Quelles sont les conséquences des risques naturels majeurs sur l'Afrique australe ?,1.0,0,0,0,13,72,5.538461538461538,0,0,2,0,0,31110.70416666665,0,1,1,0,0,0,0,0,0,90739.85898896764,178.42,13870.485,,13652.76,88.6,0.0,,201.51871836134728,11350.375,,0.0,50.06,0.0,
792,Pourquoi le conflit sous Charles Ier se prolonge t-il ?,1.0,1,0,1,11,46,4.181818181818182,0,1,0,0,1,2867.99,0,0,0,0,0,0,0,1,1,5050.782582556346,0.0,315.49,1348.04,13652.76,44.75,0.0,105.39999999999995,0.0,0.0,0.0,0.0,17.17,0.0,0.0
793,Qu'est-ce que le pèlerinage ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49243.03428571426,0,0,0,0,0,0,0,0,0,115141.08544330948,,,,13652.76,4.64,,,,,,0.0,0.0,,
794,Pourquoi le conflit sous Charles Ier se prolonge t-il ?,0.0,1,0,1,11,46,4.181818181818182,0,1,0,0,1,2867.99,0,0,0,0,0,0,0,1,1,5050.782582556346,0.0,315.49,1348.04,13652.76,44.75,0.0,105.39999999999995,0.0,0.0,0.0,0.0,17.17,0.0,0.0
795,Qu'est-ce que le pèlerinage ?,0.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49243.03428571426,0,0,0,0,0,0,0,0,0,115141.08544330948,,,,13652.76,4.64,,,,,,0.0,0.0,,
796,Quand Louis XIII déclare la guerre à l'Espagne ?,1.0,1,0,0,10,40,4.0,0,0,0,0,0,2920.717777777778,0,1,1,0,0,0,0,1,1,5358.533087316129,0.0,12190.4,,13652.76,443.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
797,Qui a pris Constantinople en 1453 ?,1.0,0,0,1,7,29,4.142857142857143,1,0,0,0,1,134192.10285714275,0,1,1,0,0,0,0,0,0,294641.0038586564,,5689.68,,,,0.0,68897.88000000005,,0.0,,,,0.0,0.0
798,Qui a conquis le Mexique en 1519 ?,1.0,0,0,1,8,27,3.375,1,0,0,1,1,110547.8137499999,0,1,1,0,0,0,0,0,0,280940.140064206,,5689.68,,13652.76,0.0,,282.90999999999985,,0.0,,0.0,0.0,,0.0
799,Quels sont les succès du mouvement abolitionniste ?,1.0,0,0,1,8,44,5.5,0,0,1,0,0,46336.933749999975,0,0,0,0,0,0,0,0,0,107956.04594981426,328.885,25220.86,,13652.76,60.12,,,328.82500000000005,0.0,,0.0,20.54,,
800,Pourquoi l'Église et ses dogmes ont-ils perdu du terrain ?,1.0,0,1,1,12,49,4.083333333333333,0,1,1,0,1,78285.54249999994,0,0,0,1,1,0,0,0,0,233957.34709569658,,25220.86,1348.04,6826.38,78.64,,19112.800000000007,,0.0,0.0,6826.38,55.61089341726733,,0.0
801,Pourquoi les mobilités des migrants sont-elles si massives ?,1.0,0,0,1,11,52,4.7272727272727275,0,1,3,0,0,33754.05454545452,0,0,0,0,0,0,0,0,0,94330.96160382472,28.64,25220.86,1348.04,13652.76,0.15333333333333335,,,0.0,0.0,0.0,0.0,0.17613126418163877,,
802,Qui a créé la ceinture de fer ?,1.0,0,0,1,8,24,3.0,1,0,0,0,1,113260.8437499999,0,0,0,0,0,0,0,0,0,279993.35782001197,,25220.86,,13652.76,78.19,,2299.5900000000006,,0.0,,0.0,33.05,,0.0
803,A quoi sert la périodisation globale de l'Histoire ?,1.0,1,0,1,10,44,4.4,1,0,0,0,1,7130.47,0,0,0,1,1,0,0,0,0,8355.867886320633,10.77,18705.63,,13652.76,359.92,,10533.54,0.0,6515.2300000000005,,0.0,359.92,,0.0
804,Quel est le taux de fécondité chez les femmes ?,1.0,0,0,1,10,38,3.8,0,0,1,0,0,41503.072222222196,0,0,0,0,0,0,0,0,0,102694.53889368751,657.71,13031.52,,13652.76,703.4333333333333,,,0.0,12189.34,,0.0,986.5699110667333,,
805,Qui a déclaré la guerre à l'Espagne ?,1.0,0,0,1,9,30,3.3333333333333335,1,0,0,0,1,111526.01749999991,0,1,1,0,0,0,0,0,0,280579.4755358164,,12190.4,,13652.76,443.3,0.0,1164.5200000000002,,0.0,,0.0,0.0,0.0,0.0
806,Que symbolise la multiplication des bidonvilles et des habitations précaires ?,1.0,1,0,1,11,68,6.181818181818182,1,0,3,0,0,5999.056,0,0,0,0,0,0,0,0,0,8345.75815192269,,25220.86,,13652.76,1.5150000000000001,,0.0,,0.0,,0.0,1.2836179338105245,,0.0
807,Qu'est-ce que l'apartheid ?,1.0,0,0,0,7,24,3.4285714285714284,1,0,0,0,0,49242.44714285712,0,0,0,0,0,0,0,0,0,115141.3365350382,,,,13652.76,0.53,,,,,,0.0,0.0,,
808,Comment urbanisation a augmenté dans les pays d'Afrique australe ?,1.0,0,0,1,11,57,5.181818181818182,0,1,1,0,1,81738.97090909083,0,1,1,0,0,0,0,0,0,244242.1790399425,0.21000000000000002,14939.725,922.93,13652.76,101.35499999999999,0.0,746.5000000000002,0.0,10281.135,0.0,0.0,101.21499999999999,0.0,0.0
809,Qui a supprimé les impôts sur les journées de travail au XVIII è siècle ?,1.0,0,0,1,15,59,3.933333333333333,1,0,2,1,1,64834.61428571423,0,0,0,0,0,0,0,0,0,218917.28378981043,,6935.2425,,13652.76,312.81499999999994,,282.4499999999999,,10607.218997179174,,0.0,294.9997106354513,,0.0
810,Qu'est-ce que le soutien des parcs régionaux ?,1.0,0,0,0,10,39,3.9,1,0,1,0,0,37002.87899999998,0,0,0,0,0,0,0,0,0,98346.52454299845,7.89,25220.86,,13652.76,51.72,,,0.0,0.0,,0.0,13.98,,
811,Qu'est-ce qu'une invention ?,0.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,57192.0333333333,0,0,0,0,0,0,0,0,0,122549.69259348826,,,0.0,12087.62,20.74,,,,,0.0,0.0,0.0,,
812,Quelle est l'économie des Antilles ?,1.0,0,0,0,7,31,4.428571428571429,0,0,1,0,0,52850.19999999997,0,1,1,0,0,0,0,0,0,113930.12226068744,0.0,25220.86,,13652.76,16.97,,,0.0,0.0,,0.0,16.97,,
813,Qu'est-ce qu'un conflit d'usage ?,1.0,0,0,0,9,29,3.2222222222222223,1,0,0,0,0,40934.31111111109,0,0,0,0,0,0,0,0,0,102897.82823479953,,25220.86,,12087.62,28.24,,,,0.0,,0.0,0.6600000000000001,,
814,Quelle est la capacité de production du site d'Inga ?,1.0,0,0,0,11,44,4.0,0,0,0,0,0,41113.75999999998,0,1,1,0,0,0,0,0,0,102848.02491644752,0.0,25220.86,,13652.76,35.46,0.0,,0.0,0.0,,0.0,1.4176036117335478,0.0,
815,Qu'est-ce qu'une invention ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,57192.0333333333,0,0,0,0,0,0,0,0,0,122549.69259348826,,,0.0,12087.62,20.74,,,,,0.0,0.0,0.0,,
816,Qu'est-ce que la Traite négrière ?,1.0,0,0,0,8,29,3.625,1,0,0,0,0,43088.354999999974,0,0,0,1,1,0,0,0,0,108928.62988235855,0.26,,,13652.76,9.98,,,0.0,,,0.0,0.0,,
817,Quelles sont les conséquences de la forte demande de sucre en Europe ?,0.0,0,0,0,13,58,4.461538461538462,0,0,1,0,0,34248.422727272715,0,1,1,0,0,0,0,0,0,94167.55728729058,446.835,15455.27,,13652.76,77.27999999999999,0.0,,65.71499999999997,9765.59,,0.0,38.212629674842674,0.0,
818,Pourquoi la mise en œuvre de politiques de développement durable est-elle une nécessité absolue pour l'Afrique australe ?,1.0,0,0,1,19,104,5.473684210526316,0,1,1,1,0,3842.228235294118,0,1,1,0,0,0,0,0,0,6868.275969539642,24.49,12663.03,1348.04,12870.19,33.38000000000001,0.0,,31.51672254534091,8897.810993006464,0.0,782.5699999999997,30.8918034436321,0.0,
819,Quelle est la seule métropole mondiale en France ?,1.0,0,0,0,9,42,4.666666666666667,0,0,0,0,0,39334.39777777776,0,1,1,0,0,0,0,0,0,103224.00595950033,1206.9866666666667,5689.68,,13652.76,2.34,0.0,,1668.0849124137003,0.0,,0.0,0.0,0.0,
820,Qu'est-ce que la route des Tamarins ?,0.0,0,0,0,9,31,3.4444444444444446,1,0,1,0,0,41139.00444444442,0,1,1,0,0,0,0,0,0,102837.98781407779,,25220.86,,13652.76,166.79,,,,0.0,,0.0,166.65,,
821,Qui a espéré un miracle venu du ciel pour sauver ses récoltes ?,1.0,0,1,1,13,51,3.923076923076923,1,0,1,0,2,78532.16076923072,0,0,0,0,0,0,0,0,0,225164.62805179396,,16149.705,,6043.81,139.35999999999999,,37118.606666666696,,9071.155,,6043.81,109.67938852248705,,42154.29407684851
822,Quels sont les camps de réfugiés ?,0.0,0,0,1,7,28,4.0,0,0,2,0,0,52975.58714285712,0,0,0,0,0,0,0,0,0,113872.17758942298,657.71,25220.86,,13652.76,126.97,,,0.0,0.0,,0.0,102.89000000000001,,
823,Quels sont les camps de réfugiés ?,0.0,0,0,1,7,28,4.0,0,0,2,0,0,52975.58714285712,0,0,0,0,0,0,0,0,0,113872.17758942298,657.71,25220.86,,13652.76,126.97,,,0.0,0.0,,0.0,102.89000000000001,,
824,Quels sont les obstacles à l'immigration ?,1.0,0,0,1,8,36,4.5,0,0,1,0,0,51081.55999999996,0,0,0,0,0,0,0,0,0,114430.37831283521,657.71,12190.4,,13652.76,13.105,,,0.0,0.0,,0.0,8.195,,
825,Quels sont les obstacles à l'immigration ?,0.0,0,0,1,8,36,4.5,0,0,1,0,0,51081.55999999996,0,0,0,0,0,0,0,0,0,114430.37831283521,657.71,12190.4,,13652.76,13.105,,,0.0,0.0,,0.0,8.195,,
826,Qu'est-ce que la loi d'Habeas Corpus ?,1.0,0,0,0,10,32,3.2,1,0,0,0,0,37013.807999999975,0,0,0,0,0,0,0,1,1,98342.43352485032,,25220.86,,13652.76,73.54,,,,0.0,,0.0,103.73268080343179,,
827,Qu'est-ce que la loi d'Habeas Corpus ?,0.0,0,0,0,10,32,3.2,1,0,0,0,0,37013.807999999975,0,0,0,0,0,0,0,1,1,98342.43352485032,,25220.86,,13652.76,73.54,,,,0.0,,0.0,103.73268080343179,,
828,Quelles sont les conséquences de la forte demande de sucre en Europe ?,1.0,0,0,0,13,58,4.461538461538462,0,0,1,0,0,34248.422727272715,0,1,1,0,0,0,0,0,0,94167.55728729058,446.835,15455.27,,13652.76,77.27999999999999,0.0,,65.71499999999997,9765.59,,0.0,38.212629674842674,0.0,
829,Quels sont les îles de l'océan Indien ?,0.0,0,0,1,9,32,3.5555555555555554,0,0,1,0,0,46342.706249999974,0,1,1,0,0,0,0,0,0,107953.57273817692,657.71,25220.86,,13652.76,83.24000000000001,0.0,,0.0,0.0,,0.0,33.46,0.0,
830,Quels sont les massifs anciens et récents ?,1.0,0,0,1,8,36,4.5,0,0,1,0,0,44825.88124999997,0,0,0,0,0,0,0,0,0,108321.69095788732,333.3433333333333,,,13652.76,1.34,,,249.89023087925804,,,0.0,0.0,,
831,Qui doit être consulté pour tout nouvel impôt ?,1.0,1,0,1,9,39,4.333333333333333,1,0,0,0,2,52546.88555555555,0,0,0,0,0,0,0,0,0,105409.66560669943,418.9,7078.55,,0.0,30.28,,61658.68000000006,0.0,0.0,,0.0,0.0,,61178.98000000006
832,Qu'est-ce que la politique originale des Athéniens ?,1.0,0,0,0,10,45,4.5,1,0,0,0,0,37005.201999999976,0,1,1,0,0,0,0,0,0,98345.65222674169,57.8,25220.86,,13652.76,76.76,0.0,,0.0,0.0,,0.0,0.0,0.0,
833,Qu'est-ce que l'oligarchie ?,0.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49242.38857142854,0,0,0,0,0,0,0,0,0,115141.36158407356,,,,13652.76,0.12,,,,,,0.0,0.0,,
834,Quels sont les avantages des FTN ?,1.0,0,0,1,7,28,4.0,0,0,1,0,0,52946.347142857114,0,0,0,0,0,1,1,0,0,113885.74406915206,657.71,25220.86,,13652.76,49.26,0.0,,0.0,0.0,,0.0,0.0,0.0,
835,Qu'est-ce que l'oligarchie ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49242.38857142854,0,0,0,0,0,0,0,0,0,115141.36158407356,,,,13652.76,0.12,,,,,,0.0,0.0,,
836,Comment réduire la consommation quotidienne d'eau ?,1.0,0,0,1,8,45,5.625,0,1,0,0,1,5147.61375,0,0,0,0,0,0,0,0,0,8748.278958696586,40.6,25220.86,922.93,13652.76,309.44,,724.88,0.0,0.0,0.0,0.0,302.04,,0.0
837,Qu'est-ce que l'ostracisme ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49242.43857142854,0,0,0,0,0,0,0,0,0,115141.34020073983,,,,13652.76,0.47,,,,,,0.0,0.0,,
838,Quel est l'indicateur de développement humain ?,1.0,0,0,1,8,41,5.125,0,0,0,0,0,46377.66124999997,0,0,0,0,0,0,0,0,0,107938.65749532972,543.0550000000001,25220.86,,13652.76,8.86,,,114.65500000000003,0.0,,0.0,5.32,,
839,Comment sont représentés les ordres privilégiés avant la Révolution ? ,1.0,0,0,1,10,60,6.0,0,1,1,0,1,38666.59777777776,0,0,0,1,1,0,0,0,0,103453.51011389267,0.0,529.51,922.93,13652.76,242.25,,1365.8399999999995,0.0,0.0,0.0,0.0,192.25,,0.0
840,Quel est l'indicateur de développement humain ?,0.0,0,0,1,8,41,5.125,0,0,0,0,0,46377.66124999997,0,0,0,0,0,0,0,0,0,107938.65749532972,543.0550000000001,25220.86,,13652.76,8.86,,,114.65500000000003,0.0,,0.0,5.32,,
841,Qui est le principal bénéficiaire du développement du commerce méditerranéen ?,1.0,0,0,1,11,68,6.181818181818182,1,0,0,0,0,38115.53399999997,0,0,0,0,0,0,0,0,0,97982.81765657196,74.84,25220.86,,13652.76,18.386666666666667,,,71.88,0.0,,0.0,15.51546611896945,,
842,Qui est le principal bénéficiaire du développement du commerce méditerranéen ?,0.0,0,0,1,11,68,6.181818181818182,1,0,0,0,0,38115.53399999997,0,0,0,0,0,0,0,0,0,97982.81765657196,74.84,25220.86,,13652.76,18.386666666666667,,,71.88,0.0,,0.0,15.51546611896945,,
843,Qui a pris Constantinople en 1204 ?,0.0,0,0,1,7,29,4.142857142857143,1,0,0,1,1,134192.10285714275,0,1,1,0,0,0,0,0,0,294641.0038586564,,5689.68,,,,0.0,68897.88000000005,,0.0,,,,0.0,0.0
844,Quelles sont les causes de la mutation ?,0.0,0,0,0,8,33,4.125,0,0,1,0,0,52982.60999999997,0,0,0,0,0,0,0,0,0,113868.89006565155,512.55,25220.86,,13652.76,224.13,,,0.0,0.0,,0.0,213.07,,
845,Qui a découvert le cap de Bonne Espérance ?,1.0,0,0,1,9,35,3.888888888888889,1,0,0,0,1,101527.83999999991,0,0,0,0,0,0,0,0,0,266055.8538445024,6217.76,25220.86,,13652.76,25.909999999999997,,3850.199999999998,0.0,0.0,,0.0,13.069999999999999,,0.0
846,Quelles sont les 3 principales périodes de l'Histoire ?,1.0,0,0,0,10,47,4.7,0,0,1,1,0,41260.874444444424,0,0,0,0,0,0,0,0,0,102789.52650548557,329.635,25220.86,,13652.76,385.57,,,182.915,0.0,,0.0,334.27000000000004,,
847,Qu'est-ce que l'innovation ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49242.67428571426,0,0,0,0,0,0,0,0,0,115141.2393952965,,,,13652.76,2.12,,,,,,0.0,0.0,,
848,Qu'est-ce qu'un historiographe ?,1.0,0,0,0,7,29,4.142857142857143,1,0,0,0,0,49018.7814285714,0,0,0,0,0,0,0,0,0,115211.76033102545,,,,12087.62,0.01,,,,,,0.0,0.0,,
849,Quelle est la différence entre la réserve et les tenures ?,1.0,0,0,0,11,48,4.363636363636363,0,0,1,0,0,39792.48777777775,0,0,0,0,0,0,0,0,0,103113.87483162736,0.0,372.72,,13652.76,51.330000000000005,,,0.0,0.0,,0.0,46.074285669991674,,
850,Quelles sont les conséquences de la révolution intellectuelle au XVIIIè siècle ?,1.0,0,0,0,12,69,5.75,0,0,1,0,0,33694.19727272725,0,0,0,1,1,0,0,0,0,94351.61566323295,179.54333333333332,12610.43,,13652.76,60.026666666666664,,,235.71186030594407,12610.43,,0.0,22.769138958003857,,
851,Qui a adopté le calendrier grégorien ?,1.0,0,0,1,7,32,4.571428571428571,1,0,0,0,1,125543.13714285704,0,0,0,0,0,0,0,0,0,297327.5221714726,0.18,,,13652.76,12.36,,379.5000000000001,0.0,,,0.0,0.0,,0.0
852,Qui a fondé Rome en 754 ?,1.0,0,0,1,7,19,2.7142857142857144,1,0,0,1,1,124402.02142857133,0,1,1,0,0,0,0,0,0,297769.82190658373,,5689.68,,,,0.0,367.3100000000002,,0.0,,,,0.0,0.0
853,Qui réclame une meilleure reconnaissance de sa fonction militaire ?,1.0,1,1,1,10,58,5.8,1,0,0,0,0,4938.812,0,0,0,0,0,0,0,0,0,8128.990327277798,486.07,25220.86,,6043.81,37.23,,0.0,398.60999999999996,0.0,,6043.81,6.67,,0.0
854,Quels sont les progrès réalisés par les marchands  italiens ?,1.0,0,0,1,11,52,4.7272727272727275,0,0,2,0,1,38825.76333333331,0,0,0,0,0,0,0,0,0,103396.51583175213,382.175,1753.02,,13652.76,39.9,,2138.1,275.535,0.0,,0.0,21.380000000000003,,0.0
855,Quel est l'itinéraire d'immigration principale ?,1.0,0,0,1,8,43,5.375,0,0,0,0,0,46341.894999999975,0,0,0,0,0,0,0,0,0,107953.92418896516,402.21500000000003,25220.86,,13652.76,6.635,,,255.495,0.0,,0.0,1.7249999999999996,,
856,Qu'est-ce que la mondialisation ?,0.0,0,0,0,7,29,4.142857142857143,1,0,0,0,0,49242.38999999997,0,0,0,0,0,0,0,0,0,115141.36097311939,,,,13652.76,0.13,,,,,,0.0,0.0,,
857,Comment se convertir à la religion catholique ?,0.0,0,0,1,8,40,5.0,0,1,0,0,1,3730.3175,0,0,0,0,0,0,0,0,0,5390.8335849958075,26.52,12190.4,922.93,13652.76,49.36,,186.80000000000004,0.0,0.0,0.0,0.0,0.0,,0.0
858,Qui a forcé le travail des Indiens ?,1.0,0,0,1,8,29,3.625,1,0,1,0,1,113275.9599999999,0,1,1,0,0,0,0,0,0,279986.8752139631,,25220.86,,13652.76,415.81,,1745.280000000001,,0.0,,0.0,363.85,,0.0
859,Quel est l'intérêt des travaux de Fernand Braudel ?,1.0,0,0,1,10,43,4.3,0,0,1,0,0,41279.66777777776,0,0,0,0,0,0,0,1,1,102782.12211848985,657.71,25220.86,,13652.76,470.91999999999996,0.0,,0.0,0.0,,0.0,308.73999999999995,0.0,
860,Quel est la contribution de Paul de Tarse ?,1.0,0,0,1,9,35,3.888888888888889,0,0,0,0,0,46322.903749999976,0,0,0,0,0,0,0,1,1,107962.06219631984,657.71,25220.86,,13652.76,8.06,0.0,,0.0,0.0,,0.0,0.0,0.0,
861,Qu'est-ce que la simonie ?,1.0,0,0,0,7,22,3.142857142857143,1,0,0,0,0,49242.3714285714,0,0,0,0,0,0,0,0,0,115141.36891553129,,,,13652.76,0.0,,,,,,0.0,0.0,,
862,A quand remonte la bataille d'Aigos Potamos ?,1.0,1,0,1,9,38,4.222222222222222,0,0,0,0,0,4335.7588888888895,0,1,1,0,0,0,0,0,0,8519.98380893929,,25220.86,2.81,13652.76,72.7,0.0,0.0,,0.0,0.0,0.0,8.659999999999997,0.0,0.0
863,Qu'est-ce que l'aire de puissance ?,1.0,0,0,0,9,30,3.3333333333333335,1,0,0,0,0,41110.65777777776,0,0,0,0,0,0,0,0,0,102849.26546123454,,25220.86,,13652.76,39.23,,,,0.0,,0.0,28.15,,
864,Qui a annoncé l'indépendance américaine en 1776 ?,1.0,0,0,1,9,42,4.666666666666667,1,0,0,1,1,98441.81111111102,0,0,0,0,0,0,0,0,0,267076.9617715149,255.68,5689.68,,13652.76,6.59,,1614.4300000000005,0.0,0.0,,0.0,0.0,,0.0
865,Comment redécouvrir les œuvres de l'antiquité ?,1.0,0,0,1,8,41,5.125,0,1,1,0,1,5688.127142857143,0,0,0,0,0,0,0,0,0,9233.928964612309,,25220.86,922.93,13652.76,4.92,,10.499999999999998,,0.0,0.0,0.0,4.92,,0.0
866,Comment redécouvrir les œuvres de l'antiquité ?,0.0,0,0,1,8,41,5.125,0,1,1,0,1,5688.127142857143,0,0,0,0,0,0,0,0,0,9233.928964612309,,25220.86,922.93,13652.76,4.92,,10.499999999999998,,0.0,0.0,0.0,4.92,,0.0
867,Pourquoi les entreprises créent des usines situées à Ouest ?,0.0,0,0,1,10,51,5.1,0,1,2,0,2,4198.887000000001,0,1,1,0,0,0,0,0,0,5585.603944502421,,12190.4,1348.04,12870.19,79.95,0.0,1275.0750000000003,,0.0,0.0,782.5699999999997,23.230000000000004,0.0,1024.5150000000003
868,Pourquoi les entreprises créent des usines situées à Ouest ?,1.0,0,0,1,10,51,5.1,0,1,2,0,2,4198.887000000001,0,1,1,0,0,0,0,0,0,5585.603944502421,,12190.4,1348.04,12870.19,79.95,0.0,1275.0750000000003,,0.0,0.0,782.5699999999997,23.230000000000004,0.0,1024.5150000000003
869,Pourquoi la peine de mort a t-elle été appliquée en Espagne après la condamnation de Luther ?,1.0,0,0,1,18,77,4.277777777777778,0,1,0,0,1,77271.00999999994,0,1,1,0,0,0,0,1,1,215604.97916574843,,10501.486666666666,1348.04,13652.76,751.0933333333332,0.0,500.91999999999973,,10614.036492272338,0.0,0.0,786.0655443974687,0.0,0.0
870,Qu'arrive-t-il aux migrants avec une véritable qualification ?,1.0,1,0,0,11,55,5.0,1,0,1,0,0,3751.774545454545,0,0,0,0,0,0,0,0,0,5464.414087649062,58.72,7947.6449999999995,,12087.62,2.48,,0.0,0.0,4242.755,,0.0,2.42,,0.0
871,"Qui a publié un ouvrage en 1748 sur la séparation des pouvoirs exécutif, législatif et judiciaire ?",1.0,0,0,1,18,83,4.611111111111111,1,0,1,1,1,52094.672777777734,0,0,0,0,0,0,0,0,0,194549.55959260213,10.303333333333333,11143.550000000001,,12870.19,89.01333333333334,,568.89,8.112592406595782,10037.912668920102,,782.5699999999997,103.82086666733022,,0.0
872,Qu'est-ce que la réforme catholique ?,1.0,0,0,0,8,32,4.0,1,0,0,0,0,43091.16499999998,0,0,0,0,0,0,0,0,0,108927.51867116483,26.52,,,13652.76,6.2,,,0.0,,,0.0,0.0,,
873,Comment renforcer l'autorité royale à l'époque de Louis XIII et de Louis XIV ?,1.0,0,0,1,16,65,4.0625,0,1,0,0,1,5032.068461538462,0,0,0,0,0,0,0,2,2,7891.048475633491,30.2,18705.63,922.93,13652.76,101.39,0.0,227.48000000000005,42.709249583667464,6515.2300000000005,0.0,0.0,35.489999999999995,0.0,0.0
874,Qu'est ce qu'une démarche expérimentale ?,1.0,0,0,0,8,36,4.5,1,0,0,0,0,49767.55714285711,0,0,0,0,0,0,0,0,0,114907.23314661454,10.96,,,12087.62,11.38,,,0.0,,,0.0,0.0,,
875,Comment ordonner les faits et gestes ?,1.0,0,0,1,7,32,4.571428571428571,0,1,2,0,1,4176.465714285715,0,0,0,0,0,0,0,0,0,5771.772069155332,,,922.93,13652.76,452.85,,844.7900000000002,,,0.0,0.0,371.29,,0.0
876,Qu'est-ce que le conflit d'Agios Potamos ?,1.0,0,0,0,10,36,3.6,1,0,0,0,0,36994.50399999998,0,0,0,0,0,0,0,1,1,98349.67266610445,,25220.86,,13652.76,27.58,0.0,,,0.0,,0.0,0.0,0.0,
877,Quand arrive l'Age démocratique d'Athènes ?,0.0,1,0,0,8,38,4.75,1,0,0,0,0,4861.389999999999,0,0,0,1,1,0,0,0,0,8898.20834568398,10.76,25220.86,,13652.76,6.74,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
878,Quand arrive l'Age démocratique d'Athènes ?,1.0,1,0,0,8,38,4.75,1,0,0,0,0,4861.389999999999,0,0,0,1,1,0,0,0,0,8898.20834568398,10.76,25220.86,,13652.76,6.74,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
879,Quels sont les lieux d'expression des savants ?,0.0,0,0,1,9,40,4.444444444444445,0,0,2,0,0,46397.073749999974,0,0,0,0,0,0,0,0,0,107930.38177489533,657.71,25220.86,,13652.76,200.47333333333336,,,0.0,0.0,,0.0,244.48127526572574,,
880,Quels sont les lieux d'expression des savants ?,1.0,0,0,1,9,40,4.444444444444445,0,0,2,0,0,46397.073749999974,0,0,0,0,0,0,0,0,0,107930.38177489533,657.71,25220.86,,13652.76,200.47333333333336,,,0.0,0.0,,0.0,244.48127526572574,,
881,Qui réclame la participation à la vie politique ?,1.0,1,0,1,9,41,4.555555555555555,1,0,0,0,0,4875.145,0,0,0,0,0,0,0,0,0,5817.782803532202,76.18,12190.4,,13652.76,1024.39,,0.0,0.0,0.0,,0.0,1018.05,,0.0
882,Pourquoi choisir un point de départ ?,1.0,0,0,1,7,31,4.428571428571429,0,1,0,0,1,6361.288571428572,0,0,0,0,0,0,0,0,0,8692.43841152499,,25220.86,1348.04,12087.62,293.81,,5284.879999999997,,0.0,0.0,0.0,156.83,,0.0
883,Comment se déroule la périodisation en Histoire ?,1.0,0,0,1,8,42,5.25,0,1,0,0,0,2974.8725000000004,0,0,0,1,1,0,0,0,0,4433.658957528054,,5689.68,922.93,13652.76,359.92,,0.0,,0.0,0.0,0.0,359.92,,0.0
884,Qui a adopté la déclaration d'indépendance des Etats Unis d'Amérique ?,1.0,0,0,1,13,60,4.615384615384615,1,0,1,0,1,82186.96999999991,0,2,2,0,0,0,0,0,0,244110.1759234273,,25220.86,,13652.76,11.597499999999998,0.0,379.5000000000001,,0.0,,0.0,16.310984603940987,0.0,0.0
885,Qui contrôle les routes terrestres vers l'Asie ?,1.0,1,0,1,9,41,4.555555555555555,1,0,1,0,0,3157.61625,0,1,1,0,0,0,0,0,0,5344.679122430872,13.92,227.77,,13652.76,333.44,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
886,En quoi le tiers état est-il hétérogène ?,1.0,0,0,1,9,34,3.7777777777777777,0,0,0,0,0,40608.2522222222,0,0,0,0,0,0,0,0,0,102819.03041806469,0.28,5689.68,,13652.76,18.72,,0.0,0.0,0.0,,0.0,0.0,,0.0
887,Pourquoi construire un barrage et une usine de dessalement ?,1.0,0,0,1,10,51,5.1,0,1,0,0,1,5969.253333333333,0,0,0,0,0,0,0,0,0,8393.7738705993,,25220.86,674.02,12087.62,64.99000000000001,,2027.6999999999991,,0.0,674.02,0.0,38.190000000000005,,0.0
